Uid,Website uid,Name,Value,User_identifier,Url,Title,Code
47,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones.html?manufacturer=2, Cell Phones - Electronics,category
48,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/apparel/shirts.html, Shirts - Apparel,category
49,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/, Home page,home
50,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/apparel/shirts.html?color=26, Shirts - Apparel,category
51,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/olympus-stylus-750-7-1mp-digital-camera.html, Olympus Stylus 750 7.1MP Digital Camera with Digital Image Stabilized 5x Optical Zoom and CCD Shift Stabilization (Silver),product
52,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/apparel/shirts/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.html, Zolof The Rock And Roll Destroyer: LOL Cat T-shirt,product
53,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics.html, Electronics,category
54,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/apparel/shirts.html, Shirts - Apparel,category
55,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/apparel/shirts.html?color=60, Shirts - Apparel,category
56,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/the-only-children-paisley-t-shirt.html, The Only Children: Paisley T-Shirt,product
57,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/the-only-children-paisley-t-shirt.html, The Only Children: Paisley T-Shirt,product
58,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/electronics.html, Electronics,category
59,1, cart item added,1, id=guest; visitor-id=86, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
60,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
61,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/furniture/living-room.html, Living Room - Furniture,category
62,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/apparel/shirts.html, Shirts - Apparel,category
63,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/furniture/living-room.html, Living Room - Furniture,category
64,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/the-only-children-paisley-t-shirt.html, The Only Children: Paisley T-Shirt,product
65,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
66,1, cart item added,1, id=guest; visitor-id=86, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
67,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
68,1, cart item added,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
69,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
70,1, cart item added,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
71,1, user entered checkout,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
72,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
73,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
74,1, user entered checkout,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
75,1, user entered checkout,1, id=guest; visitor-id=86, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
76,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
77,1, order placed,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
78,1, order placed,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
79,1, user logged in,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
80,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
81,1, registration,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
82,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
83,1, user logged out,1, id=guest; visitor-id=85, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
84,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
85,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/, Home page,home
86,1, user logged out,1, id=guest; visitor-id=87, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
87,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
88,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
89,1, user logged in,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
90,1, order placed,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
91,1, registration,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
92,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/, Home page,home
93,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
94,1, user logged out,1, id=guest; visitor-id=86, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
95,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/electronics/cell-phones.html, Cell Phones - Electronics,category
96,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/electronics/cell-phones/blackberry-8100-pearl.html, BlackBerry 8100 Pearl,product
97,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/apparel/shirts.html, Shirts - Apparel,category
98,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/apparel/shirts/coalesce-functioning-on-impatience-t-shirt.html, Coalesce: Functioning On Impatience T-Shirt,product
99,1, visit,1, id=guest; visitor-id=86, http://b2b-oro.com/furniture.html, Furniture,category
100,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/?pk_campaign=test_campaign, Home page,home
101,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/?pk_campaign=test_campaign, Home page,home
102,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/acer-ferrari-3200-notebook-computer-pc.html, Acer Ferrari 3200 Notebook Computer PC,product
103,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/sony-vaio-vgn-txn27n-b-11-1-notebook-pc.html," Sony VAIO VGN-TXN27N/B 11.1"" Notebook PC",product
104,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/universal-camera-charger.html, Universal Camera Charger,product
105,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/electronics/cell-phones.html, Cell Phones - Electronics,category
106,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
107,1, cart item added,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
108,1, cart item added,1, id=guest; visitor-id=85, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
109,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
110,1, user entered checkout,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
111,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
112,1, user entered checkout,1, id=guest; visitor-id=85, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
113,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
114,1, registration,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
115,1, user logged in,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
116,1, order placed,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
117,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
118,1, user logged in,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
119,1, order placed,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
120,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
121,1, registration,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
122,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/furniture.html, Furniture,category
123,1, visit,1, id=guest; visitor-id=85, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
124,1, user logged out,1, id=guest; visitor-id=85, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
125,1, user logged out,1, id=guest; visitor-id=87, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
126,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/apparel/shirts/coalesce-functioning-on-impatience-t-shirt.html, Coalesce: Functioning On Impatience T-Shirt,product
127,1, visit,1, id=guest; visitor-id=88, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
128,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
129,1, cart item added,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
130,1, user entered checkout,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
131,1, visit,1, id=guest; visitor-id=87, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
132,1, order placed,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
133,1, registration,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
134,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
135,1, user logged in,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
136,1, visit,1, id=guest; visitor-id=89, http://b2b-oro.com/?pk_campaign=test_campaign, Home page,home
137,1, visit,1, id=guest; visitor-id=89, http://b2b-oro.com/index.php?pk_campaign=test_campaign, Home page,home
138,1, visit,1, id=guest; visitor-id=89, http://b2b-oro.com/sony-vaio-vgn-txn27n-b-11-1-notebook-pc.html," Sony VAIO VGN-TXN27N/B 11.1"" Notebook PC",product
139,1, visit,1, id=guest; visitor-id=89, http://b2b-oro.com/electronics/cell-phones.html, Cell Phones - Electronics,category
140,1, visit,1, id=guest; visitor-id=89, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
141,1, cart item added,1, id=guest; visitor-id=89, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
142,1, visit,1, id=guest; visitor-id=89, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
143,1, user entered checkout,1, id=guest; visitor-id=89, http://b2b-oro.com/checkout/onepage/, Checkout,checkout
144,1, registration,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
145,1, user logged in,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
146,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
147,1, order placed,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
148,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/furniture/living-room.html, Living Room - Furniture,category
149,1, visit,1, id=guest; visitor-id=89, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
150,1, user logged out,1, id=guest; visitor-id=89, http://b2b-oro.com/customer/account/logoutSuccess/, b2b Commerce,commerce
151,1, cart item added,1, id=guest; visitor-id=90, http://b2b-oro.com/checkout/cart/, Shopping Cart,cart
152,1, user logged in,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/checkout/onepage/success/, b2b Commerce,commerce
153,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
154,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
155,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES1,product
156,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
157,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5322,product
158,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
159,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 3,product
160,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
161,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
162,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES2,product
163,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
164,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5323,product
165,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
166,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 4,product
167,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
168,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
169,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES3,product
170,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
171,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5324,product
172,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
173,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 5,product
174,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
175,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
176,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES4,product
177,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
178,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5325,product
179,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
180,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 6,product
181,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
182,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
183,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES5,product
184,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
185,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5326,product
186,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
187,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 7,product
188,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
189,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
190,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES6,product
191,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
192,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5327,product
193,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
194,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 8,product
195,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
196,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
197,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES7,product
198,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
199,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5328,product
200,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
201,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 9,product
202,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://b2b-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,product
203,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,product
204,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES8,product
205,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,product
206,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://b2b-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5329,product
207,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://b2b-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,product
