Uid,Website uid,Name,Value,User_identifier,Url,Title,Code
45,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/registration,Registration,google
46,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/registration,Registration,google
47,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/registration,Registration,google
48,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/registration,Registration,email
49,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home page,google
50,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/registration,Registration,email
51,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
52,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/,Home,google
53,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/registration,Registration,email
54,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/registration,Registration,email
55,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/registration,Registration,email
56,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/,Home,google
57,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/,Home,google
58,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/registration,Registration,email
59,1,banner click,1, id=guest; visitor-id=86,http://b2b-oro.com/banner/,Banner Click,google
60,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/banner/,Banner Click,google
61,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/login,Login,email
62,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/login,Login,google
63,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/login,Login,google
64,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/,Home,google
65,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/banner/,Banner Click,google
66,1,banner click,1, id=guest; visitor-id=86,http://b2b-oro.com/banner/,Banner Click,google
67,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/banner/,Banner Click,google
68,1,banner click,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/banner/,Banner Click,google
69,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/banner/,Banner Click,google
70,1,banner click,1, id=guest; visitor-id=87,http://b2b-oro.com/banner/,Banner Click,google
71,1,login,1, id=guest; visitor-id=87,http://b2b-oro.com/login,Login,google
72,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/login,Login,google
73,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/logout,Logout,email
74,1,login,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/logout,Logout,email
75,1,logout,1, id=guest; visitor-id=86,http://b2b-oro.com/logout,Logout,email
76,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/logout,Logout,email
77,1,commerce,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
78,1,commerce,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
79,1,commerce,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
80,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
81,1,commerce,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
82,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
83,1,logout,1, id=guest; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
84,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
85,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/,Home page,google
86,1,logout,1, id=guest; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
87,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
88,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/commerce/,B2B Commerce,abc
89,1,commerce,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/commerce/,B2B Commerce,abc
90,1,commerce,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/commerce/,B2B Commerce,abc
91,1,commerce,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/commerce/,B2B Commerce,abc
92,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/,Home page,google
93,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/commerce/,B2B Commerce,abc
94,1,logout,1, id=guest; visitor-id=86,http://b2b-oro.com/commerce/,B2B Commerce,abc
95,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/login,Login,google
96,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/,Home,google
97,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/login,Login,google
98,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/,Home,google
99,1,visit,1, id=guest; visitor-id=86,http://b2b-oro.com/login,Login,google
100,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/,Home page,google
101,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/,Home page,google
102,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/,Home,google
103,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/,Home,google
104,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/,Home,google
105,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/login,Login,abc
106,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/banner/,Banner Click,google
107,1,banner click,1, id=guest; visitor-id=87,http://b2b-oro.com/banner/,Banner Click,google
108,1,banner click,1, id=guest; visitor-id=85,http://b2b-oro.com/banner/,Banner Click,google
109,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/banner/,Banner Click,google
110,1,logout,1, id=guest; visitor-id=87,http://b2b-oro.com/logout,Logout,google
111,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/logout,Logout,google
112,1,logout,1, id=guest; visitor-id=85,http://b2b-oro.com/logout,Logout,google
113,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/logout,Logout,google
114,1,commerce,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
115,1,commerce,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
116,1,commerce,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
117,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
118,1,commerce,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
119,1,commerce,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
120,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
121,1,commerce,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
122,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/login,Login,abc
123,1,visit,1, id=guest; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
124,1,logout,1, id=guest; visitor-id=85,http://b2b-oro.com/commerce/,B2B Commerce,abc
125,1,logout,1, id=guest; visitor-id=87,http://b2b-oro.com/commerce/,B2B Commerce,abc
126,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/,Home,google
127,1,visit,1, id=guest; visitor-id=88,http://b2b-oro.com/logout,Logout,google
128,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/banner/,Banner Click,google
129,1,banner click,1, id=guest; visitor-id=87,http://b2b-oro.com/banner/,Banner Click,google
130,1,logout,1, id=guest; visitor-id=87,http://b2b-oro.com/logout,Logout,google
131,1,visit,1, id=guest; visitor-id=87,http://b2b-oro.com/logout,Logout,google
132,1,commerce,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/commerce/,B2B Commerce,abc
133,1,commerce,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/commerce/,B2B Commerce,abc
134,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/commerce/,B2B Commerce,abc
135,1,commerce,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/commerce/,B2B Commerce,abc
136,1,visit,1, id=guest; visitor-id=89,http://b2b-oro.com/,Home page,google
137,1,visit,1, id=guest; visitor-id=89,http://b2b-oro.com/,Home page,google
138,1,visit,1, id=guest; visitor-id=89,http://b2b-oro.com/,Home,google
139,1,visit,1, id=guest; visitor-id=89,http://b2b-oro.com/login,Login,abc
140,1,visit,1, id=guest; visitor-id=89,http://b2b-oro.com/banner/,Banner Click,google
141,1,banner click,1, id=guest; visitor-id=89,http://b2b-oro.com/banner/,Banner Click,google
142,1,visit,1, id=guest; visitor-id=89,http://b2b-oro.com/logout,Logout,abc
143,1,logout,1, id=guest; visitor-id=89,http://b2b-oro.com/logout,Logout,abc
144,1,commerce,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/commerce/,B2B Commerce,abc
145,1,commerce,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/commerce/,B2B Commerce,abc
146,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/commerce/,B2B Commerce,abc
147,1,commerce,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/commerce/,B2B Commerce,abc
148,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/login,Login,abc
149,1,visit,1, id=guest; visitor-id=89,http://b2b-oro.com/commerce/,B2B Commerce,abc
150,1,logout,1, id=guest; visitor-id=89,http://b2b-oro.com/commerce/,B2B Commerce,abc
151,1,banner click,1, id=guest; visitor-id=90,http://b2b-oro.com/banner/,Banner Click,google
152,1,commerce,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/commerce/,B2B Commerce,abc
153,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,google
154,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,google
155,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,google
156,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
157,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
158,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
159,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
160,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
161,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
162,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
163,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
164,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
165,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
166,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
167,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
168,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
169,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
170,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
171,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
172,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
173,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
174,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
175,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
176,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,google
177,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,google
178,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,google
179,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,google
180,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,google
181,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,google
182,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,google
183,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,google
184,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,google
185,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,google
186,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,google
187,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,google
188,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,google
189,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,email
190,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,email
191,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,email
192,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,email
193,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,email
194,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,email
195,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,email
196,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,email
197,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,email
198,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,email
199,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,email
200,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,email
201,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,email
202,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,email
203,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
204,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
205,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
206,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
207,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
208,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
209,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
210,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
211,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
212,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
213,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
214,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
215,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
216,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
217,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
218,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
219,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
220,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
221,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
222,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
223,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
224,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
225,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
226,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
227,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
228,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
229,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
230,1,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
231,1,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
232,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
233,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
234,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
235,1,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
236,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,email
237,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,email
238,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,email
239,1,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,abc
240,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
241,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
242,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
243,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
244,1,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
245,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,abc
246,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,abc
247,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,abc
248,1,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,abc
249,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
250,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
251,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
252,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
253,1,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
254,1,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,abc
