Uid,Website uid,Name,Value,User_identifier,Url,Title,Code
42,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones.html?manufacturer=2, Cell Phones - Electronics,bestsellers
43,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/furniture.html, Furniture,sports
44,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/apparel.html, Apparel,sports
45,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics.html, Electronics,bestsellers
46,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/electronics.html, Electronics,rone
47,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones.html?manufacturer=2, Cell Phones - Electronics,rone
48,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/apparel/shirts.html, Shirts - Apparel,rone
49,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/, Home page,rone
50,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/apparel/shirts.html?color=26, Shirts - Apparel,rone
51,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/olympus-stylus-750-7-1mp-digital-camera.html, Olympus Stylus 750 7.1MP Digital Camera with Digital Image Stabilized 5x Optical Zoom and CCD Shift Stabilization (Silver),sports
52,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/apparel/shirts/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.html, Zolof The Rock And Roll Destroyer: LOL Cat T-shirt,sports
53,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics.html, Electronics,bestsellers
54,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/apparel/shirts.html, Shirts - Apparel,rone
55,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/apparel/shirts.html?color=60, Shirts - Apparel,mtv
56,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/the-only-children-paisley-t-shirt.html, The Only Children: Paisley T-Shirt,sports
57,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/the-only-children-paisley-t-shirt.html, The Only Children: Paisley T-Shirt,sports
58,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/electronics.html, Electronics,mtv
59,1,cart item added,1, id=guest; visitor-id=86, http://magento-oro.com/checkout/cart/, Shopping Cart,mtv
60,1,cart item added,1, id=guest; visitor-id=86, http://magento-oro.com/checkout/cart/, Shopping Cart,bestsellers
61,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/furniture/living-room.html, Living Room - Furniture,mtv
62,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/apparel/shirts.html, Shirts - Apparel,mtv
63,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/furniture/living-room.html, Living Room - Furniture,mtv
64,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/the-only-children-paisley-t-shirt.html, The Only Children: Paisley T-Shirt,sports
65,1,cart item added,1, id=guest; visitor-id=86, http://magento-oro.com/checkout/cart/, Shopping Cart,mtv
66,1,cart item added,1, id=guest; visitor-id=86, http://magento-oro.com/checkout/cart/, Shopping Cart,sports
67,1,cart item added,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/checkout/cart/, Shopping Cart,sports
68,1,cart item added,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/checkout/cart/, Shopping Cart,sports
69,1,cart item added,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/cart/, Shopping Cart,bestsellers
70,1,cart item added,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/cart/, Shopping Cart,sports
71,1,user entered checkout,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/onepage/, Checkout,rone
72,1,user entered checkout,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/onepage/, Checkout,rone
73,1,user entered checkout,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/checkout/onepage/, Checkout,rone
74,1,user entered checkout,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/checkout/onepage/, Checkout,rone
75,1,user entered checkout,1, id=guest; visitor-id=86, http://magento-oro.com/checkout/onepage/, Checkout,rone
76,1,user entered checkout,1, id=guest; visitor-id=86, http://magento-oro.com/checkout/onepage/, Checkout,mtv
77,1,user entered checkout,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
78,1,user entered checkout,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
79,1,user entered checkout,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
80,1,user entered checkout,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
81,1,user entered checkout,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
82,1,user entered checkout,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
83,1, user logged out,1, id=guest; visitor-id=85, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,mtv
84,1, user logged out,1, id=guest; visitor-id=85, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,mtv
85,1, visit,1, id=guest; visitor-id=85, http://magento-oro.com/, Home page,bestsellers
86,1, user logged out,1, id=guest; visitor-id=87, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,mtv
87,1, user logged out,1, id=guest; visitor-id=87, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,mtv
88,1,user entered checkout,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,bestsellers
89,1,user entered checkout,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
90,1,user entered checkout,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,sports
91,1,user entered checkout,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,sports
92,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/, Home page,rone
93,1, user logged out,1, id=guest; visitor-id=86, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,sports
94,1, user logged out,1, id=guest; visitor-id=86, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,sports
95,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/electronics/cell-phones.html, Cell Phones - Electronics,mtv
96,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/electronics/cell-phones/blackberry-8100-pearl.html, BlackBerry 8100 Pearl,sports
97,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/apparel/shirts.html, Shirts - Apparel,mtv
98,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/apparel/shirts/coalesce-functioning-on-impatience-t-shirt.html, Coalesce: Functioning On Impatience T-Shirt,sports
99,1, visit,1, id=guest; visitor-id=86, http://magento-oro.com/furniture.html, Furniture,mtv
100,1, visit,1, id=guest; visitor-id=85, http://magento-oro.com/?pk_campaign=test_campaign, Home page,rone
101,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/?pk_campaign=test_campaign, Home page,mtv
102,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/acer-ferrari-3200-notebook-computer-pc.html, Acer Ferrari 3200 Notebook Computer PC,rone
103,1, visit,1, id=guest; visitor-id=85, http://magento-oro.com/sony-vaio-vgn-txn27n-b-11-1-notebook-pc.html," Sony VAIO VGN-TXN27N/B 11.1"" Notebook PC",rone
104,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/universal-camera-charger.html, Universal Camera Charger,rone
105,1, visit,1, id=guest; visitor-id=85, http://magento-oro.com/electronics/cell-phones.html, Cell Phones - Electronics,sports
106,1,cart item added,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/cart/, Shopping Cart,sports
107,1,cart item added,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/cart/, Shopping Cart,sports
108,1,cart item added,1, id=guest; visitor-id=85, http://magento-oro.com/checkout/cart/, Shopping Cart,rone
109,1,cart item added,1, id=guest; visitor-id=85, http://magento-oro.com/checkout/cart/, Shopping Cart,rone
110,1,user entered checkout,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/onepage/, Checkout,mtv
111,1,user entered checkout,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/onepage/, Checkout,mtv
112,1,user entered checkout,1, id=guest; visitor-id=85, http://magento-oro.com/checkout/onepage/, Checkout,mtv
113,1,user entered checkout,1, id=guest; visitor-id=85, http://magento-oro.com/checkout/onepage/, Checkout,mtv
114,1,user entered checkout,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,sports
115,1,user entered checkout,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,sports
116,1,user entered checkout,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,sports
117,1,user entered checkout,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
118,1,user entered checkout,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,bestsellers
119,1,user entered checkout,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
120,1,user entered checkout,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
121,1,user entered checkout,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,rone
122,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/furniture.html, Furniture,sports
123,1, user logged out,1, id=guest; visitor-id=85, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,rone
124,1, user logged out,1, id=guest; visitor-id=85, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,rone
125,1, user logged out,1, id=guest; visitor-id=87, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,mtv
126,1, visit,1, id=guest; visitor-id=87, http://magento-oro.com/apparel/shirts/coalesce-functioning-on-impatience-t-shirt.html, Coalesce: Functioning On Impatience T-Shirt,rone
127,1,user entered checkout,1, id=guest; visitor-id=88, http://magento-oro.com/checkout/onepage/, Checkout,mtv
128,1,cart item added,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/cart/, Shopping Cart,rone
129,1,cart item added,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/cart/, Shopping Cart,rone
130,1,user entered checkout,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/onepage/, Checkout,mtv
131,1,user entered checkout,1, id=guest; visitor-id=87, http://magento-oro.com/checkout/onepage/, Checkout,mtv
132,1,user entered checkout,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
133,1,user entered checkout,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
134,1,user entered checkout,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,bestsellers
135,1,user entered checkout,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
136,1, visit,1, id=guest; visitor-id=89, http://magento-oro.com/?pk_campaign=test_campaign, Home page,mtv
137,1, visit,1, id=guest; visitor-id=89, http://magento-oro.com/index.php?pk_campaign=test_campaign, Home page,mtv
138,1, visit,1, id=guest; visitor-id=89, http://magento-oro.com/sony-vaio-vgn-txn27n-b-11-1-notebook-pc.html," Sony VAIO VGN-TXN27N/B 11.1"" Notebook PC",rone
139,1, visit,1, id=guest; visitor-id=89, http://magento-oro.com/electronics/cell-phones.html, Cell Phones - Electronics,sports
140,1,cart item added,1, id=guest; visitor-id=89, http://magento-oro.com/checkout/cart/, Shopping Cart,rone
141,1,cart item added,1, id=guest; visitor-id=89, http://magento-oro.com/checkout/cart/, Shopping Cart,rone
142,1,user entered checkout,1, id=guest; visitor-id=89, http://magento-oro.com/checkout/onepage/, Checkout,sports
143,1,user entered checkout,1, id=guest; visitor-id=89, http://magento-oro.com/checkout/onepage/, Checkout,sports
144,1,user entered checkout,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
145,1,user entered checkout,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
146,1,user entered checkout,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,mtv
147,1,user entered checkout,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,sports
148,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/furniture/living-room.html, Living Room - Furniture,sports
149,1, user logged out,1, id=guest; visitor-id=89, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,bestsellers
150,1, user logged out,1, id=guest; visitor-id=89, http://magento-oro.com/customer/account/logoutSuccess/, Magento Commerce,sports
151,1,cart item added,1, id=guest; visitor-id=90, http://magento-oro.com/checkout/cart/, Shopping Cart,rone
152,1,user entered checkout,1, id=119; email=fffff@fff.com; visitor-id=90, http://magento-oro.com/checkout/onepage/success/, Magento Commerce,sports
153,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,rone
154,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,rone
155,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES1,mtv
156,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,mtv
157,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5322,bestsellers
158,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,mtv
159,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 3,mtv
160,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,mtv
161,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,mtv
162,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES2,mtv
163,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,sports
164,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5323,sports
165,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,sports
166,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 4,sports
167,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,sports
168,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,sports
169,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES3,sports
170,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,rone
171,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5324,rone
172,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,rone
173,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 5,rone
174,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,rone
175,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,rone
176,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES4,rone
177,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,mtv
178,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5325,mtv
179,1, visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87, http://magento-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,mtv
180,1, visit,1, id=112; email=qasd@local.com; visitor-id=85, http://magento-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 6,mtv
181,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,mtv
182,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,mtv
183,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES5,mtv
184,1, visit,1, id=114; email=erg@fwffwe.com; visitor-id=86, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,mtv
185,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5326,sports
186,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,sports
187,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 7,sports
188,1, visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,sports
189,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,sports
190,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES6,sports
191,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,sports
192,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5327,rone
193,1, visit,1, id=116; email=gerg@rge.com; visitor-id=85, http://magento-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,rone
194,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 8,rone
195,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,rone
196,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,rone
197,1, visit,1, id=117; email=45y@erg.com; visitor-id=88, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES7,rone
198,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,rone
199,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/sony_xperia_t2_ultra_dual_purple.html,Sony Xperia T2 Ultra Dual D5328,mtv
200,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/microsoft_lumia_640xl.html,Microsoft Lumia 640 XL,mtv
201,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/apple_ipad_mini_3.html,Apple A1600 iPad mini 9,mtv
202,1, visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89, http://magento-oro.com/electronics/cell-phones/apple_iphone_6_plus_64gb_gold.html,Apple iPhone 6 Plus 64GB Gold,mtv
203,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://magento-oro.com/electronics/cell-phones/samsung_gt_s5611msasek.html,Samsung S5611 Metallic Silver,mtv
204,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://magento-oro.com/acer_aspire_es1-111m.html,Acer Aspire ES8,mtv
205,1, visit,1, id=119; email=fffff@fff.com; visitor-id=90, http://magento-oro.com/electronics/cell-phones/samsung_galaxy_note_4_frost_white.html,Samsung Galaxy Note 4 N910H White,mtv
